[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceDayObservation]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceDayObservation]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceAnalysisResult]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceAnalysisResult]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultCoreSignals]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultCoreSignals]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultClusteringFields]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultClusteringFields]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultMLPFields]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultMLPFields]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceMLPFeedbackSample]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceMLPFeedbackSample]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceClusteringModelRecord]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceClusteringModelRecord]
[ NOTICE ] Server started on http://127.0.0.1:8085
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: D108A1DD-70B2-454C-A5C6-DD1DB48DF32D]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 00C42DCD-DCB0-45EE-A157-8AA1A9AC949F]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: BA2439F8-BF14-4B9B-941D-20D1ABE091E1]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 82ABFD9F-7539-425D-BE17-E58170A47EC4]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: E4BC80B4-B1CF-4DCA-A079-BAC4F2FBB7F9]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: BC30D2D7-4D9C-46AA-BF30-8ED986411075]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 20756C6A-642E-4CF0-B84D-F0FEAFFBF048]
[ INFO ] GET /internal/attendance-analysis/users/22222222-2222-2222-2222-222222222222/results [request-id: D7A475DE-BBF7-46F7-BFCA-78C2F81AE218]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 8B6D030A-AF09-454E-BA88-FFF8E24B0A83]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: DFBE8EE5-4064-4756-8A23-40282C2B5975]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 7FB61291-916C-4F37-8ABB-18F2747210C1]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 634DBBB5-1B19-4BBA-A44B-D98BEB3EE3F0]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 6938C019-47B3-4E71-BF0E-B9DA2919B875]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: BAACFF15-98DD-4C1C-8B4D-CD7B058CEF09]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 790B1B9C-9325-4D1E-A869-3833D73D3553]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: E2F627A8-F934-4727-BF44-134C952ABB7A]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 2EEAA496-3F53-48D9-8DAA-6BFB58D8AA02]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 03F77297-A084-441F-BE49-5976EC9F18A6]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 7C2C26C2-1361-4AC5-89E5-57FBB1E1B79B]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: FCD3004C-0B48-41C5-A3B4-1F117974BF92]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: DEF7C67F-D096-4775-9275-49C319DB3D20]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 7F069681-2FFE-45E2-B0DD-6FEB2B8A26CF]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: FA2EF34E-9544-435C-B3FD-91554B6CAEE2]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 12DBE3B3-71AD-4D98-924D-B4817F829406]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 3F819099-6FC5-4C83-A023-F6AF8EC4A0FB]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: E779C603-6965-4BFE-96D4-019428780B97]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 2735831B-170A-4562-AA63-6966F6879457]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 94A4D4ED-543E-4CD5-B4DE-B43F10076122]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 80059F42-A052-4C78-BB42-82623A6EF219]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 6F0BB280-4097-41A4-88DD-5B3E7EFD0F40]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 169BDE07-93AD-44A0-90A7-D0491BA7F8C7]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: B91693A9-E5A2-49BE-80EE-155C3AAF654C]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 8221591C-AC1F-4AAF-91FC-FE3A7306BF1E]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 29CCC179-6A79-4B55-92B0-D7F4D9A683CD]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: FA9E0919-CA5E-4017-8F37-9DC997C370E1]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 252AFB0C-DA55-4823-B200-CB75F7BA32EE]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: FFECC90F-000C-470D-B1B4-9A5949498BEA]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: CC463177-843F-41CD-BA78-D0785DADE5C1]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 7E86B19F-9D28-48E2-9FBB-0D3D77A5719F]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 6937C2E9-10DB-4549-A33E-F54025116CD7]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: B07573CB-B3E0-4659-AEA8-71EB88A1B830]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 65F84002-FA4C-4CB3-A69E-2BDDD0FBFD53]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 2A972E54-1F8E-4820-B3B9-A2495EC3AC90]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 6F666D97-4CD7-4D88-BECC-14D27021C8E8]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 727DCC3F-944E-4FF8-BB96-49A00DE8A51B]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 762A86AE-20D4-484F-8CFF-F9C3819BD266]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 88302B95-CD72-4749-B25A-E13B5215FC70]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 79150F67-D444-4147-A404-B11CB6102B8B]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 1E190F19-354D-45B4-9256-C3BB33269D0F]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 7733AB2F-B6BD-491E-9B06-7B45F71E7A61]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 135C502A-88CE-4AA8-B296-DAE82531627D]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: C01E2966-C453-48C8-A114-646130B129E9]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 7FE0E8FA-285E-4739-BCF2-4C7DF71CC185]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 55B7A853-DFC2-4265-B8FB-6442767CD311]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 6BA25ABB-5F94-4E75-80DF-728278881EAD]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 22EA3302-CC0B-4178-B784-6A353743ABEB]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: E0622849-F96B-411B-BA02-3CD762B61C62]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: F2541FB8-5777-488D-99E9-E2966338CE1A]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 3D2D9FDB-FE1A-417A-BEB9-5A0F72D88FCA]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 07A28DAF-E847-41DC-89B5-DACB2F1A4ADD]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: D76585EB-D352-4313-9CB5-5E95A4703974]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 4CBA7C87-9FC5-4168-9A8F-88DB9D35A7FC]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 01931C77-91FF-4350-BBA8-8CD28E6EC183]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 09C1A2DD-30C8-4D08-B56C-9AA2BCC3B05C]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 62165F2B-5A8D-40A7-B161-E68E99838AEE]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: AF12EEBB-7964-4C22-AD24-2B183B89EF76]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 09503AF4-8371-4EDB-9F5F-02B00606A794]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: BF6438FD-6275-4578-9244-E35D1FEDB1C4]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: A435C338-5990-4666-A9FD-1C49B50D89A9]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E2624D30-1869-4D5F-9E46-E559856625FA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 73626C07-BAD9-4983-A5FE-36E047424D90]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CB22D982-4714-4820-93F5-36FF0AAD51CF]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A57E69AE-495C-49FC-858C-5C70E95EEF6F]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9E4D2151-1326-43D0-AD0C-00AC55C26DF9]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6BC8DE15-9C82-4147-9E79-BC9E0FD2D5E5]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7B89DA57-98CD-4245-BD39-CE79CD8206C3]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8CC8780F-81E7-4910-A64D-8700E4B600B5]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 46AF8F31-88DC-414B-806C-E7776B56AA22]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 41D66F57-FC2C-447C-8743-052DDA0712C9]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 75D8D0C0-F893-436E-A2BB-47DFA98FA3DE]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 30550F95-FC06-4FA8-8369-F10B68DAB05D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 0D02B622-867A-4F90-B5BB-722581FAD7CD]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: DA2C76FB-DC70-4B16-964B-2E8A85A231B2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: DD5EE17D-28DA-4BB5-983A-74F1751FAAAD]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8E6EAED5-7724-46F5-A75B-3E72CF89B1A2]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 8CDD572C-374B-4E51-8154-C28489C1F0A8]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 992C44D3-535D-47F6-A08D-FA45DD2E96F1]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9377002D-A1B5-4C83-93F9-57D39CFC2E6B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 455E0D22-1AE2-4DF4-B2AC-FE10F3A4A833]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D37DB98C-ADD1-47EF-9F64-172207DC6692]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A5B2308B-255D-440A-8C7A-C026F39AC8BA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B6EAD91F-3649-46AB-9297-9BB6CFE638A1]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A438480E-48F2-44C1-8761-27EFC4682BB2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6087E3C5-BB6B-48CF-99F8-4670C6F562F4]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 2F132B99-0EF8-4DE8-A34D-648E6F80FFD4]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5E0A1C16-8B27-4551-8078-2E84B75752DD]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5787073D-39A7-4912-9184-466BB140D43E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C54B9EDD-DA7D-4AD9-9996-6E76941FCE08]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 37D03707-1A5F-4F32-817E-98C66E9925B2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: ABE42B24-0CE0-41EC-B7E2-09D4D4349B55]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E93CAF4D-D18A-41FE-A20E-7310EA730014]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: EDAFB50A-3321-4238-9FD0-526354903144]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F04C318B-F971-488B-98D5-1A81AED9D507]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: FC6643D5-7185-45E5-ABE1-F608E8A96C57]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6D39D281-1FE3-4585-8B7E-0A0F9E1B7334]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CCB8E9EB-0CB4-4ACC-AF54-F895C8E32A8E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: ED4139F4-2CB9-4C8D-BAB3-13D14E3DF92E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C44172BF-326D-4C28-A1B5-B341D916AD63]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 2FEEFC3A-6382-4F41-8815-750EBE64171C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: FBB723BD-0812-4D87-91F4-E15174AE0694]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9A22E3F5-7716-491C-BFD3-CFF500FC7FC0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B7F1DAC9-F8A0-4556-8D81-D2D906388F67]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C162AF93-7B5F-4E4A-A87D-C95C96271710]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 44FA28BF-8247-4472-B971-7A86F246587D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: BAC2D9E8-A6D0-4CEF-9A19-A6F39B0DD938]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6BEA102A-8859-4A9D-A8B9-831DEEEC53CE]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 23EDE36D-CA8A-401B-B380-6FD1A3317416]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9B324D6D-2D57-42E3-BCA9-D9CF16D93621]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D3875703-5C17-4094-933F-7C5B0FA6BF3E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E6206608-59DC-454C-BF45-65597AD083FC]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 226BA6D9-2F8A-4B37-A318-557E6A0929E8]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: AF7E7FCE-1D95-496E-98BD-0CBE6C5F1897]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1F8661A7-9349-4A6B-BB8D-98C3F46C26CA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F0DEB330-4B43-4913-9882-5A48A0DD0D85]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 52D321E5-1497-4CA3-A1A3-1C1A8FB2F895]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 72F55E19-B77B-492C-BED3-D989D202C73B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 3BB18DBD-0DE8-4876-9E3E-0C3AFD52656D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CD09A1C9-D03B-4E33-A558-1548BC6445D5]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6C6BC042-9120-412E-865E-71B7C076D9F4]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 0D366949-4F59-40CB-91C8-35B268E365B7]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 3D58E2B1-7B92-4B39-9DC4-7D0A40814E40]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 6767576D-E132-40D6-B079-8762412BC730]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 70696D7B-5181-45FA-92CE-AEFA699CDF60]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: EB077C36-9B1B-4895-A22C-25729E81859A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: AC761B6D-39CC-4A85-9ED4-170A63A78074]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8B69F2B3-E2D9-4846-9A8B-297FB1878827]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 29C884E4-4D90-437E-8CC6-9F284279320A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8A9EB5E2-9272-4059-8A18-3766A7E0C06B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C2981A99-A6DA-45E6-A837-B799DA17B829]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: CB9B2321-8AD3-4C37-A225-9336DA424D8F]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B1A22C0E-EB21-4E6B-BD0B-E70D042C112D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F6EFF23E-B2A0-4C3E-AFB7-B10EE582FCF8]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A3F4A519-E5BF-4352-96F9-2914C3A367B9]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 37F0522B-068A-4599-B817-BB9F476D6057]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7894757C-A9E4-4B9D-905D-794D2C514419]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 300EFF75-7D58-43DF-9B52-B4E749EB6F1E]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 3B7FCF1C-68F9-4A09-B56F-4778E1A5DC01]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 335E52F7-6C38-4783-AD97-94543DB9CEE8]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C642E5D9-3A2F-432F-B9E7-7632DD23BC7E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 28F2C995-119D-427C-A2F8-BA780161C9CB]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: C5DF894B-767E-44D8-8EDB-2FDC0B7F12B7]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B9986E0A-9328-4E0A-AD24-3AF499090239]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6B69703E-7C88-47C8-B2F2-6FA3DF06E51A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F98ABDAD-A8E4-4F30-B6D2-C83E13DF5048]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1BEC4391-93E7-43C5-B65F-1EAFD25C5332]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5ACCC31E-6253-4C27-8A55-734623509F3E]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 75D63328-F86A-452D-A8A8-8CC3AAEFEC4F]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 996D4718-E4B8-43F1-8A69-47BEB82F92E5]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 68370916-DE53-4EA6-B0E3-42AA6F4FDCEC]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 55A7D397-EB9C-4E08-AEDB-056126FEBC96]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 286B256D-544E-4048-90FC-CD438E3ED5B3]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 72F91CD9-78E0-468B-916C-C069AA13BBC6]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C87C50CC-EC80-4C32-91F7-0578DFD42208]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4AF2CD66-7CB5-4F5A-8C32-101658775D5E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A6AFC1B2-7816-4738-A35D-D5564BDA6AED]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E4389419-C189-4B27-B192-FCE162283780]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F6022E52-7D70-47DA-B556-85A79296797E]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: FC506398-5A9F-45B8-8445-F7ED932F046A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: ADFA4224-346B-4667-97AE-72156051934A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 64C16317-0700-44E8-BD36-BC2A855FF750]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 60CDEC1F-7F04-4A85-AD48-08FE44B8AD4C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C5EF6045-036B-496D-AC2F-38056E9F9C2B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5C5F2324-2FFE-4561-A12C-E8FBE0259F9B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 37BB7A0E-E35A-4333-BF6D-EBB97B1616A7]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 202A6700-5156-4DA7-B798-8066EBF089BD]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9D80F3A7-54BD-465B-80E2-A52F26263C23]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6CD36771-343B-4864-9A4F-68BBE55D3D5B]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: D271ABAD-B8B4-4941-A854-72D099F58589]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: DCBB05BD-AE06-4223-BB6D-F9E25B0AC63C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 69A359BE-5715-4529-95AF-7C712CFFEEC2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: DF9E219C-FE84-4427-BA09-067344C9666F]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 53807CFC-F024-42CE-977F-56D1F73D20BF]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 3654DBD0-4E44-43A6-8011-E98ED4B40764]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5860586D-3048-4748-A320-0C6B5C853525]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C6D1479E-B818-481D-A7B3-4F48B4BC2575]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: D0AF7996-46F2-4C1F-80D7-ADE4B0BEE0FE]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 653DDD04-FBCD-4952-9770-008678AF641A]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: DF7E8541-CA6D-4F43-A811-55A8B2E5F122]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D82F03F0-A4F0-4A7E-B4A5-A557AEF265D3]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C1782D09-CB09-438E-B678-63E5F080FA02]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: DB4E8200-F99C-4F55-9162-93E292BF099A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C352AEA9-1F12-42E6-89D3-BFBC2F23CC79]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 043D664A-4A3D-43EB-8CC9-2117F37D68BB]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8A37EF16-8D7D-49FE-AA75-A83773A51EF9]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 3707D610-3E7D-4892-ABC6-9ED6D15A5ADA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A2CAF0A2-A0B4-4956-BF24-2A456D5A35DE]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5211E6E9-F2A7-4757-95BF-578EAEAB36E2]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 69BCD5AE-8CF0-417C-8232-79FBB66E4B86]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7EE2A898-DEF6-4EAF-BEB7-A45CE90FD9F7]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F259ACDA-BC6C-4754-9DCA-DBF0BFBF6983]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8E7ECF3C-63C9-494F-BAAC-F7BFD0C7FE17]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 56CE305C-C335-478D-84F2-9787E1CE527D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F1E1F7B8-5EEE-4EDC-A71C-2B3A89F198B0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 45698F8D-CB51-445D-AF58-628169D2267D]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: A49D8BA1-1C54-4AC6-BE2B-AF8C4003DD78]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1315222C-6938-42F3-9B25-372B0009A953]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 73F9E73D-39B0-4EEF-B995-09DBE6A7205C]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 9A97E59B-0A46-4F5D-BFB4-31BD6FC31649]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 74EE95B4-7864-4E22-857F-C0102D584480]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 73D5F65B-614C-44E0-B4E6-877D8223C35D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CD3DFC75-36A2-47C1-9AD6-87D27DABD3B9]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 61EAA81A-8772-4804-AEC3-97DED1C31A9A]
